id,centroid_id,event_summary,signal_count,sources,categories,regions,has_state,has_trusted,first_seen,last_seen,created_at
5484,1612042,,1,{15min_lt},{baltic_media},{global},f,t,2026-03-19 11:33:40+00,2026-03-19 11:33:40+00,2026-03-21 21:51:00.146458+00
5483,1613278,,1,{defence_blog},{defense_osint},{global},f,f,2026-03-19 11:33:57+00,2026-03-19 11:33:57+00,2026-03-21 21:51:00.13179+00
5482,1612609,,4,"{kommersant,rt_russian,tass_ru}","{russian_state,ru_state}",{global},t,f,2026-03-15 12:23:53+00,2026-03-19 11:35:27+00,2026-03-21 21:51:00.104163+00
5481,1612312,,1,{bnn},{baltic_media},{latvia},f,t,2026-03-19 11:36:11+00,2026-03-19 11:36:11+00,2026-03-21 21:51:00.0852+00
5480,1613269,,3,{defence_blog},{defense_osint},{global},f,f,2026-03-14 10:20:22+00,2026-03-19 11:41:13+00,2026-03-21 21:51:00.050092+00
5479,1612558,,10,"{interfax,kommersant,pravda_en,pul_1,tass_ru}","{russian_state,ru_state,ukraine_media}",{belarus_north},t,f,2026-03-19 08:46:13+00,2026-03-20 16:43:19+00,2026-03-21 21:51:00.000383+00
5478,2047825,,1,{notesfrompoland},{polish_media},{global},f,t,2026-03-19 11:46:14+00,2026-03-19 11:46:14+00,2026-03-21 21:50:59.987636+00
5477,1647179,,5,{defence_blog},{defense_osint},{global},f,f,2026-03-13 11:26:17+00,2026-03-19 11:52:58+00,2026-03-21 21:50:59.911342+00
5476,1646329,,1,{lsm_rus},{baltic_media},{latvia},f,t,2026-03-19 11:57:23+00,2026-03-19 11:57:23+00,2026-03-21 21:50:59.896028+00
5475,1647460,,2,"{pravda_en,ukrinform}","{trusted,ukraine_media}",{finland},f,t,2026-03-19 11:02:00+00,2026-03-19 11:58:00+00,2026-03-21 21:50:59.880917+00
5474,2046694,,6,"{15min_lt,delfi_lt_rus,err_rus,NULL}","{baltic_media,estonian_media}",{global},f,t,2026-03-10 12:06:04+00,2026-03-19 11:59:45+00,2026-03-21 21:50:59.818478+00
5473,1646328,,1,{lsm_rus},{baltic_media},{latvia},f,t,2026-03-19 12:06:00+00,2026-03-19 12:06:00+00,2026-03-21 21:50:59.753992+00
5472,1624756,,4,{NULL},"{estonian_media,russian_language_ee}",{estonia},f,t,2026-03-11 00:52:00+00,2026-03-19 12:12:01+00,2026-03-21 21:50:59.666607+00
5471,1624699,,1,"{""""}","{""""}",{global},f,f,2026-03-19 12:15:01+00,2026-03-19 12:15:01+00,2026-03-21 21:50:59.650292+00
5470,1647458,,3,{ukrinform},{trusted},{latvia},f,t,2026-03-19 12:19:00+00,2026-03-20 11:13:00+00,2026-03-21 21:50:59.579629+00
5469,1646752,,2,{interfax},{russian_state},{stpetersburg},t,f,2026-03-19 08:29:00+00,2026-03-19 12:23:00+00,2026-03-21 21:50:59.530869+00
5468,1646750,,1,{interfax},{russian_state},{belarus_north},t,f,2026-03-19 12:30:00+00,2026-03-19 12:30:00+00,2026-03-21 21:50:59.495741+00
5467,1632699,,4,{NULL},,{latvia},f,f,2026-03-18 09:48:01+00,2026-03-19 12:34:03+00,2026-03-21 21:50:59.48149+00
5466,1646778,,10,"{colonel_cassad,gerashchenko,insider_ua,mke_ee,rt_russian,rybar,tribuna_ee,uniannet,NULL}","{ru_proxy,russian_language_ee,russian_state,ru_state,unverified_anonymous,unverified_commentator,unverified_media}",{global},t,f,2026-03-12 02:34:30+00,2026-03-22 16:32:59+00,2026-03-21 21:50:59.467916+00
5465,2047824,,1,{notesfrompoland},{polish_media},{poland},f,t,2026-03-19 12:37:30+00,2026-03-19 12:37:30+00,2026-03-21 21:50:59.452183+00
5464,1645917,,1,{postimees_rus},{estonian_media},{estonia},f,t,2026-03-19 12:45:00+00,2026-03-19 12:45:00+00,2026-03-21 21:50:59.436493+00
5463,2039829,,2,"{kommersant,nach_shtabu}","{ru_proxy,russian_state}",{belarus_north},t,f,2026-03-19 07:28:39+00,2026-03-19 12:57:25+00,2026-03-21 21:50:59.35384+00
5462,2022458,,2,{lsm_en},{baltic_media},"{belarus_north,latvia}",f,t,2026-03-19 13:03:06+00,2026-03-19 13:03:06+00,2026-03-21 21:50:59.306345+00
5461,1646223,"Estonia reported that a Russian Su-30 fighter jet violated its airspace near Vaindloo island for approximately one minute, leading to the Estonian Ministry of Foreign Affairs summoning a Russian diplomat to issue a protest note.",14,"{bnn,defence_blog,err_en,err_rus,interfax,kommersant,meduza,mke_ee,postimees_rus,tass_ru,tribuna_ee,NULL}","{baltic_media,defense_osint,estonian_media,russian_independent,russian_language_ee,russian_state}",{global},t,t,2026-03-17 08:09:28+00,2026-03-19 13:10:31+00,2026-03-21 21:50:59.268415+00
5460,1646777,,15,"{15min_lt,err_rus,mke_ee,tribuna_ee,NULL}","{baltic_media,estonian_media,russian_language_ee}",{estonia},f,t,2026-03-08 11:00:23+00,2026-03-19 13:10:51+00,2026-03-21 21:50:59.254384+00
5459,1645968,,1,{err_rus},{estonian_media},{estonia},f,t,2026-03-19 13:14:00+00,2026-03-19 13:14:00+00,2026-03-21 21:50:59.222052+00
5458,2036162,,1,"{""""}","{""""}",{global},f,f,2026-03-19 13:18:31+00,2026-03-19 13:18:31+00,2026-03-21 21:50:59.195421+00
5457,1646850,,1,{kommersant},{russian_state},{global},t,f,2026-03-19 13:18:59+00,2026-03-19 13:18:59+00,2026-03-21 21:50:59.182079+00
5456,1646691,,2,{rt_russian},{ru_state},{global},t,f,2026-03-16 19:00:52+00,2026-03-19 13:20:35+00,2026-03-21 21:50:59.137538+00
5455,1646424,,2,{delfi_lt_rus},{baltic_media},{lithuania},f,t,2026-03-19 13:28:40+00,2026-03-19 13:28:40+00,2026-03-21 21:50:59.069678+00
5454,1647444,,1,{ukrinform},{trusted},{belarus_north},f,t,2026-03-19 13:39:00+00,2026-03-19 13:39:00+00,2026-03-21 21:50:59.000763+00
5453,1646673,,10,{rt_russian},{ru_state},{latvia},t,f,2026-03-16 16:27:55+00,2026-03-20 10:55:05+00,2026-03-21 21:50:58.986093+00
5452,1650683,,1,"{""""}","{""""}",{global},f,f,2026-03-19 13:50:34+00,2026-03-19 13:50:34+00,2026-03-21 21:50:58.928081+00
5451,1680678,,2,{breaking_defense},{defense_osint},{global},f,f,2026-03-19 13:51:18+00,2026-03-19 13:51:18+00,2026-03-21 21:50:58.893741+00
5450,2023024,,2,{breaking_defense},{defense_osint},{global},f,f,2026-03-19 13:55:24+00,2026-03-19 13:55:24+00,2026-03-21 21:50:58.854966+00
5449,1680303,,2,"{meduza,ukrinform}","{russian_independent,trusted}",{belarus_north},f,t,2026-03-18 10:51:00+00,2026-03-19 14:04:24+00,2026-03-21 21:50:58.797573+00
5448,1679960,,7,"{delfi_lt_rus,interfax}","{baltic_media,russian_state}",{lithuania},t,t,2026-03-13 15:53:55+00,2026-03-19 14:09:44+00,2026-03-21 21:50:58.741502+00
5447,2040133,,1,{warfakes},{ru_proxy},{global},t,f,2026-03-19 14:11:59+00,2026-03-19 14:11:59+00,2026-03-21 21:50:58.726913+00
5446,1675776,,10,{NULL},,{stpetersburg},f,f,2026-03-16 14:45:00+00,2026-03-19 14:15:00+00,2026-03-21 21:50:58.70883+00
5445,2023023,,3,"{breaking_defense,ukrinform}","{defense_osint,trusted}",{global},f,t,2026-03-19 08:58:00+00,2026-03-19 14:16:37+00,2026-03-21 21:50:58.6973+00
5444,2039831,,1,{nach_shtabu},{ru_proxy},{latvia},t,f,2026-03-19 14:24:25+00,2026-03-19 14:24:25+00,2026-03-21 21:50:58.669653+00
5443,1675772,,1,"{""""}","{""""}",{stpetersburg},f,f,2026-03-19 14:30:00+00,2026-03-19 14:30:00+00,2026-03-21 21:50:58.657868+00
5442,1680049,,2,"{err_rus,tribuna_ee}","{estonian_media,russian_language_ee}",{estonia},f,t,2026-03-17 13:21:00+00,2026-03-19 14:30:30+00,2026-03-21 21:50:58.577541+00
5441,1679709,,2,"{mke_ee,postimees_rus}","{estonian_media,russian_language_ee}",{estonia},f,t,2026-03-15 11:40:59+00,2026-03-19 14:44:36+00,2026-03-21 21:50:58.514907+00
5440,1675765,,3,{NULL},,{belarus_north},f,f,2026-03-16 09:45:00+00,2026-03-19 14:45:00+00,2026-03-21 21:50:58.46736+00
5439,1677074,,1,"{""""}","{""""}",{pskov},f,f,2026-03-19 14:45:00+00,2026-03-19 14:45:00+00,2026-03-21 21:50:58.453584+00
5438,1675770,,2,{NULL},,{stpetersburg},f,f,2026-03-18 06:45:00+00,2026-03-19 14:45:00+00,2026-03-21 21:50:58.441432+00
5437,1677075,,1,"{""""}","{""""}",{pskov},f,f,2026-03-19 14:45:00+00,2026-03-19 14:45:00+00,2026-03-21 21:50:58.412765+00
5436,1679777,,2,"{bnn,tass_ru}","{baltic_media,russian_state}",{global},t,t,2026-03-19 09:17:17+00,2026-03-19 14:45:13+00,2026-03-21 21:50:58.384421+00
5435,1681106,,1,{pravda_en},{ukraine_media},{latvia},f,f,2026-03-19 14:48:00+00,2026-03-19 14:48:00+00,2026-03-21 21:50:58.3515+00
5434,1680233,,1,{tass_ru},{russian_state},{global},t,f,2026-03-19 14:49:28+00,2026-03-19 14:49:28+00,2026-03-21 21:50:58.313734+00
5433,1679690,,1,{postimees_rus},{estonian_media},{estonia},f,t,2026-03-19 14:59:15+00,2026-03-19 14:59:15+00,2026-03-21 21:50:58.281494+00
5432,1680181,,1,{tass_ru},{russian_state},{global},t,f,2026-03-19 15:00:51+00,2026-03-19 15:00:51+00,2026-03-21 21:50:58.270038+00
5431,1674364,,2,{NULL},,"{latvia,belarus_north}",f,f,2026-03-15 18:51:10+00,2026-03-19 15:01:10+00,2026-03-21 21:50:58.257622+00
5430,1680041,,1,{tribuna_ee},{russian_language_ee},{estonia},f,f,2026-03-19 15:10:03+00,2026-03-19 15:10:03+00,2026-03-21 21:50:58.245508+00
5429,1680206,,2,{rt_russian},{ru_state},{latvia},t,f,2026-03-19 11:28:54+00,2026-03-19 15:11:26+00,2026-03-21 21:50:58.228354+00
5428,1674402,,5,{NULL},,{latvia},f,f,2026-03-15 16:31:49+00,2026-03-19 15:12:01+00,2026-03-21 21:50:58.213683+00
5427,1679677,,2,{postimees_en},{estonian_media},{estonia},f,t,2026-03-19 15:16:17+00,2026-03-19 15:16:17+00,2026-03-21 21:50:58.138318+00
5426,1679958,,5,"{15min_lt,baltictimes,delfi_lt_rus}",{baltic_media},{global},f,t,2026-03-14 23:15:14.095031+00,2026-03-19 15:20:00+00,2026-03-21 21:50:58.080651+00
5425,2040162,,1,{montyan},{ru_proxy},{global},t,f,2026-03-19 15:22:01+00,2026-03-19 15:22:01+00,2026-03-21 21:50:58.050081+00
5424,1674403,,6,"{err_rus,tribuna_ee,NULL}","{estonian_media,russian_language_ee}",{estonia},f,t,2026-03-15 11:04:02+00,2026-03-19 15:22:02+00,2026-03-21 21:50:58.033104+00
5423,1681203,,2,"{meduza,verstka}",{russian_independent},{stpetersburg},f,t,2026-03-19 11:50:12+00,2026-03-19 15:23:57+00,2026-03-21 21:50:58.019233+00
5422,1684670,,1,"{""""}","{""""}",{latvia},f,f,2026-03-19 15:33:17+00,2026-03-19 15:33:17+00,2026-03-21 21:50:58.006698+00
5421,2023022,,3,"{breaking_defense,sternenko,wartranslated}","{defense_osint,trusted,unverified_commentator}",{global},f,t,2026-03-19 15:35:00+00,2026-03-21 14:06:04+00,2026-03-21 21:50:57.993107+00
5420,1680008,,3,"{bnn,lsm_rus}",{baltic_media},"{belarus_north,latvia}",f,t,2026-03-13 09:18:35+00,2026-03-19 15:37:00+00,2026-03-21 21:50:57.919233+00
5419,1681594,,2,"{err_rus,tass_ru}","{estonian_media,russian_state}","{finland,estonia}",t,t,2026-03-19 10:35:07+00,2026-03-19 15:44:00+00,2026-03-21 21:50:57.904357+00
5418,2022607,,15,"{insider_ua,lachentyt,mke_ee,montyan,sternenko,TCH_channel,truexanewsua,uniannet,NULL}","{ru_proxy,russian_language_ee,trusted,unverified_anonymous,unverified_commentator,unverified_media}",{estonia},t,t,2026-03-19 06:45:00+00,2026-03-22 16:00:49+00,2026-03-21 21:50:57.870171+00
5417,1715182,,7,"{rt_russian,NULL}",{ru_state},{global},t,f,2026-03-19 04:07:38+00,2026-03-19 15:53:50+00,2026-03-21 21:50:57.842834+00
5416,2047823,,1,{notesfrompoland},{polish_media},{poland},f,t,2026-03-19 15:57:54+00,2026-03-19 15:57:54+00,2026-03-21 21:50:57.810603+00
5415,1715390,,2,{ukrinform},{trusted},{latvia},f,t,2026-03-16 10:31:00+00,2026-03-19 15:58:00+00,2026-03-21 21:50:57.796844+00
5414,1715430,,3,{defence_blog},{defense_osint},{global},f,f,2026-03-18 14:58:21+00,2026-03-19 15:58:16+00,2026-03-21 21:50:57.767567+00
5413,2040048,,4,"{kommersant,meduza,rybar,voenacher}","{ru_proxy,russian_independent,russian_state}",{global},t,t,2026-03-19 13:37:11+00,2026-03-20 06:37:00+00,2026-03-21 21:50:57.742746+00
5412,1713737,,5,"{err_rus,postimees_rus,NULL}",{estonian_media},{estonia},f,t,2026-03-14 17:00:00+00,2026-03-19 16:00:00+00,2026-03-21 21:50:57.730752+00
5411,1715429,,5,"{defence_blog,rt_russian,NULL}","{defense_osint,ru_state}",{global},t,f,2026-03-18 21:11:43+00,2026-03-22 14:14:23+00,2026-03-21 21:50:57.682002+00
5410,2023013,,2,{defence_blog},{defense_osint},{global},f,f,2026-03-19 16:21:22+00,2026-03-19 16:21:22+00,2026-03-21 21:50:57.61754+00
5409,1714991,,10,"{rt_russian,NULL}","{russian_state,ru_state}",{stpetersburg},t,f,2026-03-12 18:06:09+00,2026-03-19 16:24:27+00,2026-03-21 21:50:57.601912+00
5408,1700480,,1,"{""""}","{""""}",{global},f,f,2026-03-19 16:32:42+00,2026-03-19 16:32:42+00,2026-03-21 21:50:57.548704+00
5407,1700391,,2,{NULL},,{global},f,f,2026-03-18 18:18:01+00,2026-03-19 16:54:29+00,2026-03-21 21:50:57.397105+00
5406,1713642,,4,"{interfax,tass_ru}",{russian_state},{global},t,f,2026-03-18 14:05:00+00,2026-03-19 16:57:00+00,2026-03-21 21:50:57.383294+00
5405,1714904,,1,{tass_ru},{russian_state},{global},t,f,2026-03-19 16:59:30+00,2026-03-19 16:59:30+00,2026-03-21 21:50:57.348769+00
5404,1714879,,1,{tass_ru},{russian_state},{global},t,f,2026-03-19 17:01:51+00,2026-03-19 17:01:51+00,2026-03-21 21:50:57.334373+00
5403,1715336,,2,{breaking_defense},{defense_osint},{global},f,f,2026-03-19 17:03:56+00,2026-03-19 17:03:56+00,2026-03-21 21:50:57.302509+00
5402,1714853,,1,{tass_ru},{russian_state},{global},t,f,2026-03-19 17:11:38+00,2026-03-19 17:11:38+00,2026-03-21 21:50:57.288443+00
5401,1714850,,1,{tass_ru},{russian_state},{global},t,f,2026-03-19 17:12:29+00,2026-03-19 17:12:29+00,2026-03-21 21:50:57.27476+00
5400,1713819,,1,{err_rus},{estonian_media},{estonia},f,t,2026-03-19 17:14:00+00,2026-03-19 17:14:00+00,2026-03-21 21:50:57.247149+00
5399,1715415,,7,"{defence_blog,lsm_en,NULL}","{baltic_media,defense_osint}",{global},f,t,2026-03-17 12:04:15+00,2026-03-19 17:17:18+00,2026-03-21 21:50:57.207654+00
5398,1715329,,6,"{breaking_defense,defence_blog,dva_majors}","{defense_osint,ru_proxy}",{global},t,f,2026-03-19 15:35:00+00,2026-03-21 19:24:01+00,2026-03-21 21:50:57.168368+00
5397,1749149,,2,"{pravda_en,readovkanews}","{ru_proxy,ukraine_media}",{murmansk},t,f,2026-03-19 17:38:00+00,2026-03-20 12:45:39+00,2026-03-21 21:50:57.152979+00
5396,1714148,,2,{lsm_rus},{baltic_media},{latvia},f,t,2026-03-19 17:39:43+00,2026-03-19 17:39:43+00,2026-03-21 21:50:57.103615+00
5395,1749290,,7,{breaking_defense},{defense_osint},{global},f,f,2026-03-12 19:14:33+00,2026-03-19 18:00:00+00,2026-03-21 21:50:57.078353+00
5394,1726422,,2,"{dva_majors,NULL}",{ru_proxy},{global},t,f,2026-03-19 18:01:49+00,2026-03-22 07:45:10+00,2026-03-21 21:50:57.05761+00
5393,2022424,,2,{lsm_rus},{baltic_media},"{latvia,lithuania,baltic,estonia}",f,t,2026-03-19 18:17:42+00,2026-03-19 18:17:42+00,2026-03-21 21:50:57.010681+00
5392,1726461,,2,"{tribuna_ee,NULL}",{russian_language_ee},{estonia},f,f,2026-03-19 16:30:49+00,2026-03-19 18:21:28+00,2026-03-21 21:50:56.998145+00
5391,1747561,,3,"{interfax,NULL}",{russian_state},{global},t,f,2026-03-11 04:26:18+00,2026-03-19 18:25:00+00,2026-03-21 21:50:56.970563+00
5390,1749277,,3,{breaking_defense},{defense_osint},{global},f,f,2026-03-13 15:14:23+00,2026-03-19 18:32:23+00,2026-03-21 21:50:56.941486+00
5389,1734399,,2,{NULL},,"{latvia,pskov}",f,f,2026-03-13 12:00:38+00,2026-03-19 18:34:52+00,2026-03-21 21:50:56.930121+00
5388,1734361,,2,{NULL},,"{latvia,belarus_north}",f,f,2026-03-18 18:41:19+00,2026-03-19 18:44:01+00,2026-03-21 21:50:56.917578+00
5387,1742211,,1,"{""""}","{""""}",{global},f,f,2026-03-19 18:59:57+00,2026-03-19 18:59:57+00,2026-03-21 21:50:56.87756+00
5386,1743629,,9,{NULL},,{belarus_north},f,f,2026-03-15 22:15:00+00,2026-03-19 19:00:00+00,2026-03-21 21:50:56.806451+00
5385,1743615,,4,{NULL},,{kaliningrad},f,f,2026-03-19 14:45:00+00,2026-03-19 19:00:00+00,2026-03-21 21:50:56.77002+00
5384,1743617,,3,{NULL},,{kaliningrad},f,f,2026-03-16 11:00:00+00,2026-03-19 19:00:00+00,2026-03-21 21:50:56.748329+00
5383,1743621,,2,{NULL},,{kaliningrad},f,f,2026-03-18 07:00:00+00,2026-03-19 19:00:00+00,2026-03-21 21:50:56.687665+00
5382,1743612,,15,{NULL},,{kaliningrad},f,f,2026-03-18 07:00:00+00,2026-03-19 19:00:00+00,2026-03-21 21:50:56.662443+00
5381,1742223,,6,"{postimees_rus,NULL}","{estonian_media,russian_language_ee}",{estonia},f,t,2026-03-11 12:20:17+00,2026-03-19 19:02:45+00,2026-03-21 21:50:56.651793+00
5380,2036141,,2,{NULL},,{global},f,f,2026-03-19 18:24:16+00,2026-03-19 19:08:39+00,2026-03-21 21:50:56.628307+00
5379,1743634,,2,{NULL},,{belarus_north},f,f,2026-03-19 14:45:00+00,2026-03-19 19:15:00+00,2026-03-21 21:50:56.504171+00
5378,2040026,,1,{rybar},{ru_proxy},{stpetersburg},t,f,2026-03-19 19:28:39+00,2026-03-19 19:28:39+00,2026-03-21 21:50:56.489868+00
5377,1748843,,3,"{baltictimes,err_rus,tribuna_ee}","{baltic_media,estonian_media,russian_language_ee}",{estonia},f,t,2026-03-18 09:40:00+00,2026-03-19 19:30:50+00,2026-03-21 21:50:56.474931+00
5376,1748112,,5,"{err_rus,NULL}",{estonian_media},{estonia},f,t,2026-03-08 06:54:00+00,2026-03-19 19:36:00+00,2026-03-21 21:50:56.431959+00
5375,1781544,,15,"{rt_russian,NULL}","{russian_state,ru_state}",{kaliningrad},t,f,2026-03-14 02:02:43+00,2026-03-19 19:54:13+00,2026-03-21 21:50:56.418196+00
5374,2036183,,1,"{""""}","{""""}",{murmansk},f,f,2026-03-19 20:14:13+00,2026-03-19 20:14:13+00,2026-03-21 21:50:56.404577+00
5373,2036182,,1,"{""""}","{""""}",{baltic},f,f,2026-03-19 20:16:10+00,2026-03-19 20:16:10+00,2026-03-21 21:50:56.35966+00
5372,1878443,,11,{NULL},,{kaliningrad},f,f,2026-03-10 03:45:00+00,2026-03-19 20:30:00+00,2026-03-21 21:50:56.32521+00
5371,2040028,,1,{rybar},{ru_proxy},{stpetersburg},t,f,2026-03-19 20:37:43+00,2026-03-19 20:37:43+00,2026-03-21 21:50:56.312036+00
5370,1783066,,1,{interfax},{russian_state},{poland},t,f,2026-03-19 20:47:00+00,2026-03-19 20:47:00+00,2026-03-21 21:50:56.296074+00
5369,1821148,,15,{NULL},,{belarus_north},f,f,2026-03-16 00:05:00.564397+00,2026-03-20 00:05:00.681025+00,2026-03-21 21:50:56.258484+00
5368,2014556,,5,"{rt_russian,NULL}",{ru_state},{pskov},t,f,2026-03-15 14:45:00+00,2026-03-20 02:00:00+00,2026-03-21 21:50:56.220328+00
5367,1882592,,1,{tass_ru},{russian_state},{global},t,f,2026-03-20 02:01:09+00,2026-03-20 02:01:09+00,2026-03-21 21:50:56.206908+00
5366,1882558,,1,{tass_ru},{russian_state},{lithuania},t,f,2026-03-20 02:12:22+00,2026-03-20 02:12:22+00,2026-03-21 21:50:56.173755+00
5365,1878467,,15,{NULL},,{stpetersburg},f,f,2026-03-16 23:00:00+00,2026-03-20 02:15:00+00,2026-03-21 21:50:56.160241+00
5364,1878468,,4,{NULL},,{stpetersburg},f,f,2026-03-15 22:45:00+00,2026-03-20 02:15:00+00,2026-03-21 21:50:56.142886+00
5363,1882548,,14,"{interfax,kommersant,rt_russian,tass_ru,NULL}","{russian_state,ru_state}",{global},t,f,2026-03-08 01:36:00+00,2026-03-22 03:11:00+00,2026-03-21 21:50:56.097403+00
5362,1878461,,7,{NULL},,{stpetersburg},f,f,2026-03-12 23:00:00+00,2026-03-20 02:30:00+00,2026-03-21 21:50:56.071073+00
5361,1878459,,9,"{rt_russian,sternenko,NULL}","{ru_state,unverified_commentator}",{stpetersburg},t,f,2026-03-18 19:15:00+00,2026-03-20 03:00:00+00,2026-03-21 21:50:56.000128+00
5360,2022914,,2,{kommersant},{russian_state},{global},t,f,2026-03-20 03:10:39+00,2026-03-20 03:10:39+00,2026-03-21 21:50:55.974836+00
5359,1879766,,2,{NULL},,{belarus_north},f,f,2026-03-19 15:15:00+00,2026-03-20 03:15:00+00,2026-03-21 21:50:55.963117+00
5358,1878457,,6,{NULL},,{stpetersburg},f,f,2026-03-20 01:45:00+00,2026-03-20 03:15:00+00,2026-03-21 21:50:55.911359+00
5357,1879765,,1,"{""""}","{""""}",{belarus_north},f,f,2026-03-20 03:15:00+00,2026-03-20 03:15:00+00,2026-03-21 21:50:55.893566+00
5356,1882488,,3,{tass_ru},{russian_state},{latvia},t,f,2026-03-19 03:33:50+00,2026-03-23 03:32:16+00,2026-03-21 21:50:55.882323+00
5355,1882486,,3,{tass_ru},{russian_state},{global},t,f,2026-03-17 11:36:58+00,2026-03-20 03:37:18+00,2026-03-21 21:50:55.871471+00
5354,1882766,,2,{kommersant},{russian_state},{global},t,f,2026-03-20 03:44:12+00,2026-03-20 03:44:12+00,2026-03-21 21:50:55.844485+00
5353,1916036,,1,{postimees_rus},{estonian_media},{estonia},f,t,2026-03-20 04:00:00+00,2026-03-20 04:00:00+00,2026-03-21 21:50:55.833388+00
5352,1916675,,14,"{interfax,kommersant,meduza,tass_ru,NULL}","{russian_independent,russian_state}",{global},t,t,2026-03-12 04:16:08+00,2026-03-22 12:30:58+00,2026-03-21 21:50:55.81098+00
5351,2022974,,3,"{meduza,postimees_rus}","{estonian_media,russian_independent}","{belarus_north,latvia}",f,t,2026-03-17 08:33:39+00,2026-03-20 05:07:46+00,2026-03-21 21:50:55.680652+00
5350,1916461,,4,"{lsm_rus,NULL}",{baltic_media},"{latvia,belarus_north}",f,t,2026-03-13 15:05:00+00,2026-03-20 05:07:58+00,2026-03-21 21:50:55.668979+00
5349,1916006,,1,{postimees_rus},{estonian_media},{estonia},f,t,2026-03-20 05:26:40+00,2026-03-20 05:26:40+00,2026-03-21 21:50:55.657723+00
5348,1915975,,7,{15min_lt},{baltic_media},{lithuania},f,t,2026-03-17 05:34:03+00,2026-03-22 05:45:04+00,2026-03-21 21:50:55.647511+00
5347,1920658,,2,{NULL},,{latvia},f,f,2026-03-17 11:31:20+00,2026-03-20 05:51:01+00,2026-03-21 21:50:55.634179+00
5346,2022071,,7,{euvsdisinfo},{counter_disinfo},{global},f,t,2026-03-15 11:00:28+00,2026-03-20 05:58:56+00,2026-03-21 21:50:55.561574+00
5345,1949608,,1,{15min_lt},{baltic_media},{lithuania},f,t,2026-03-20 06:00:00+00,2026-03-20 06:00:00+00,2026-03-21 21:50:55.526445+00
5344,2022412,,2,{lsm_rus},{baltic_media},{latvia},f,t,2026-03-20 06:00:00+00,2026-03-20 06:00:00+00,2026-03-21 21:50:55.516797+00
5343,2022619,,15,"{bnn,err_en,err_rus,est_mod,interfax,postimees_rus,tribuna_ee,NULL}","{baltic_media,estonian_media,government,russian_language_ee,russian_state}",{estonia},t,t,2026-03-18 18:48:00+00,2026-03-20 06:15:19+00,2026-03-21 21:50:55.485391+00
5342,1950348,,1,{tass_ru},{russian_state},{global},t,f,2026-03-20 06:16:38+00,2026-03-20 06:16:38+00,2026-03-21 21:50:55.46261+00
5341,1928572,,4,"{kommersant,NULL}",{russian_state},{belarus_north},t,f,2026-03-13 02:01:10+00,2026-03-20 06:26:02+00,2026-03-21 21:50:55.4172+00
5340,1950742,"US Special Envoy John Coale met with Belarusian President Alexander Lukashenka in Minsk, leading to the release of some political prisoners and discussions about a potential visit by Lukashenka to Washington.",8,"{15min_lt,holod_media,interfax,kommersant,tass_ru,NULL}","{baltic_media,russian_independent,russian_state}",{belarus_north},t,t,2026-03-19 09:50:08+00,2026-03-20 06:30:00+00,2026-03-21 21:50:55.364636+00
5339,2022410,,2,{lsm_rus},{baltic_media},{latvia},f,t,2026-03-20 06:31:00+00,2026-03-20 06:31:00+00,2026-03-21 21:50:55.340373+00
5338,2022408,,2,{lsm_rus},{baltic_media},{global},f,t,2026-03-20 07:00:00+00,2026-03-20 07:00:00+00,2026-03-21 21:50:55.281417+00
5337,2022618,,2,{tribuna_ee},{russian_language_ee},{estonia},f,f,2026-03-20 07:00:57+00,2026-03-20 07:00:57+00,2026-03-21 21:50:55.242932+00
5336,1944377,,3,{NULL},,{global},f,f,2026-03-19 07:13:56+00,2026-03-20 07:01:06+00,2026-03-21 21:50:55.231871+00
5335,1949633,,1,{postimees_rus},{estonian_media},{estonia},f,t,2026-03-20 07:03:00+00,2026-03-20 07:03:00+00,2026-03-21 21:50:55.219614+00
